,Store Title,State,City,Latitude,Longitude
1749,Chipotle Main & Applegrove,Ohio,Canton,40.89243975109532,-81.4048674726971
1750,Chipotle Canton Centre,Ohio,Canton,40.79572100000003,-81.42474844907377
1751,Chipotle Belden Village # 2,Ohio,Canton,40.85522098634976,-81.43291882543053
1752,Chipotle Chillicothe,Ohio,Chillicothe,39.361619333640654,-82.97699047725223
1753,Chipotle Fountain Square OH,Ohio,Cincinnati,39.10217898134422,-84.51263522237582
1754,Chipotle U of Cincinnati,Ohio,Cincinnati,39.12829869999999,-84.52055539999999
1755,Chipotle Evendale,Ohio,Cincinnati,39.25324035526098,-84.42625920948092
1756,Chipotle Stetson Square,Ohio,Cincinnati,39.135057815778055,-84.50274093542356
1757,Chipotle Forest Park,Ohio,Cincinnati,39.30306421626785,-84.52276245847423
1758,Chipotle Hyde Park,Ohio,Cincinnati,39.14531817928033,-84.4318670772982
1759,Chipotle Glen Este,Ohio,Cincinnati,39.0928644072704,-84.26378210491089
1760,Chipotle Beechmont,Ohio,Cincinnati,39.07219117947307,-84.31225537630598
1761,Chipotle Delhi,Ohio,Cincinnati,39.09393007738969,-84.61612292751585
1762,Chipotle Western Hills,Ohio,Cincinnati,39.13108,-84.610319
1763,Chipotle Fairfax,Ohio,Cincinnati,39.143068,-84.387327
1764,Chipotle Dent,Ohio,Cincinnati,39.19105662888335,-84.6564668147152
1765,Chipotle Bridgetown,Ohio,Cincinnati,39.15151257615258,-84.62830398675237
1766,Chipotle Kenwood Towne Centre,Ohio,Cincinnati,39.2019676,-84.3772245
1767,Chipotle Kenwood,Ohio,Cincinnati,39.20401809557619,-84.36797564231051
1768,Chipotle Finneytown,Ohio,Cincinnati,39.21948620639803,-84.51876750758191
1769,Chipotle Colerain,Ohio,Cincinnati,39.24308988781591,-84.59408281960413
1770,Chipotle Circleville,Ohio,Circleville,39.581747,-82.952307
1771,Chipotle Uptown CWRU,Ohio,Cleveland,41.50979483143243,-81.60396248892232
1772,Chipotle W 117th,Ohio,Cleveland,41.48785,-81.76846
1773,Chipotle Kamms Corner,Ohio,Cleveland,41.4502488596289,-81.81408820259588
